token_id,contract_address,seller,buyer,timestamp,token_bundle_count,quantity,marketplace,event,is_sold,is_seller_contract,is_buyer_contract,token_symbol,chain_id,token_status,transaction_hash,sale_price_usd,sale_price_eth,sale_price_matic,s_collection,marketplace_name,method_id,method,concat_tokenid,is_washtrade,collection,accuracy,blockchain
7984,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x8ea87bc8389b35d2e5a38950555316be2740ff16,0x75ee5e9b3884a94b4bac6fae03f55712a1574ad8,2022-02-03 23:23:44 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0xc5ea09f62b3840a65196f47a8dca84830923be24cf25c051fe9e01d44fab5789,14951.859641149998,5.6345,9689.07098685,MutantApeYachtClub,LooksRare,,Not Washtrade,79840x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
17826,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdb3a942667532764fbe63a820a6b42ace044a7d1,0xab36ef38d02e5aec0fccbc6b76772a0cf3e69a38,2022-02-05 08:15:55 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x5863f60d2b487bb11de075ad3a2fc8c09d96cec8faacb60b463c3fc8c9a97e31,15714.52351975,5.2525,9232.78724775,MutantApeYachtClub,LooksRare,,Not Washtrade,178260x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
18078,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x318341145ce42df7d1cfb26dc31bd7939adb04a8,0x58189a897763ce0371bfb9dfced1c388bd563e38,2022-02-07 01:47:38 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x31c54082e807892fad9125e9cbad6998c79bd59ffbbe1e70190d10dba5ba9af0,15423.4984103025,5.0638875,8867.06298494625,MutantApeYachtClub,LooksRare,,Not Washtrade,180780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7417,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdc8e7537699f344ed3bd861db389c79c92dcc635,0xfa2265fff7dd1b53e00d024ea6d5fdcc24422f92,2022-02-06 05:01:20 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x509f3a6495b886a4ba9ca97cf6b062feab0f005629c97017c4d986bfd18ffd44,15106.035631412498,5.0113625,8799.8478125237489,MutantApeYachtClub,LooksRare,,Not Washtrade,74170x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
6240,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xd7ec8060c2eef0fcd84f0661f8a7143baf8fdc86,0xfb4fd288fb13ee17a1c7d616bcf6fab5fc562285,2022-02-11 05:49:12 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x4485067a64f7dc816e0db68482edf4726feb76cfac650d597c733161417037c2,16383.730362999999,5.4315625,8626.234838812501,MutantApeYachtClub,LooksRare,,Not Washtrade,62400x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
8641,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x6411428a56e832bb5124ce30c5e3eb57f3e5ac60,0x9a45d6c9f61881119f37890db00106ad2f4cea9b,2022-02-16 22:30:55 UTC,5,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x10506f368d4d75299d4bad59ec0601938fbe1aba8d7662b7e7f54a2b937827f0,11898.3325468,3.7436,6393.12878204,MutantApeYachtClub,LooksRare,,Not Washtrade,86410x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
766,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xc2a28c322797575a3d083692ca5252a16c2976ca,0x1bd365faccfd93a2bf6c3159fbb48f7cc7941106,2022-02-17 15:49:38 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x85bcfad0dfd772b14514114b35146eb63ac9d9c4f99a3a1cf0fd5b418e18b0b3,12457.895544,4.2975,7299.3553200000006,MutantApeYachtClub,LooksRare,,Not Washtrade,7660x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9569,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xc720b3acb8402fb3d430c18a2d84a1852ee20b40,0x9039c0a1f8baf2c250c76e9f551dacf4b7ca508e,2022-02-03 08:54:44 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x7eac19f49d82514d6fac4934c9a9fd13a47c0001390664d657cdaf3848663963,12626.718756276248,4.7582875,8182.3383376237489,MutantApeYachtClub,LooksRare,,Not Washtrade,95690x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
24320,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x813d6e94cf379d9da155cceb1c3fba68d18709ea,0xaec4075e4fc8ce829bc4f0cfd5e2fa10dd2b12d1,2022-02-15 13:31:29 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x6212b55c34fbf9dceb8503db95d960eb5ff587c41659d23b9d427d153732ac54,15259.96213628125,5.0113625,9189.37149806,MutantApeYachtClub,LooksRare,,Not Washtrade,243200x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
17924,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xf96bc97752785cf6351b611f70e30a7ba0357f60,0xe4f29109df1b22d6804e4e55ab068166b2310a6c,2022-02-01 06:49:01 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x278d3748710b8a94c302a02a0be0293dcbac07d4a3738b731e0b69520fdaa3b3,18256.4996521875,6.565625,11090.0884496875,MutantApeYachtClub,LooksRare,,Not Washtrade,179240x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
4681,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x7d616916d228d1663d1e546e686a0c63bda95b09,0xe7e24b34f86570f5cf1db74b7fd6d1cb3bd66da4,2022-02-02 19:42:38 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0xb53c12b92116bc890206d24e4d588de7c31d945d4c01e3195c05732e294004fa,12151.638504000002,4.2975,7360.5259350000006,MutantApeYachtClub,LooksRare,,Not Washtrade,46810x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
22984,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x2791b3fe4690799fa519eeb0cb7319c7a90da828,0x7c4dd9805959c00656f0e6b91bfbec3240a7495e,2022-02-16 08:50:05 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x839bc1e92e9b3e1faeaa0501742225c9b55bb8d86e39188480a6dc4460cb1fed,13825.741007825,4.350025,7428.7504087225,MutantApeYachtClub,LooksRare,,Not Washtrade,229840x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7823,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xd4091d661a44648d61bd3bb51e129d0d60892056,0xbc719aac21abf284a1f1a901efc17c0cb1947782,2022-02-15 05:52:34 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x853f1e6827bff478ccbe4a5ebe3aab522bdd2c6073961679db9179414ea6dd84,16721.254365625,5.49125,10069.344662,MutantApeYachtClub,LooksRare,,Not Washtrade,78230x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7270,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xffa06ef9595eb8e07e801d1391c8f7a75e67d8d9,0x58473e9ac681c4424ca74619281ff71801d002d6,2022-02-06 21:10:45 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0xc1d85b263a4b56a46111eb901a573f77b36dc82f9b2b80663982e6cea0983bad,23029.68748,7.64,13415.680323999999,MutantApeYachtClub,LooksRare,,Not Washtrade,72700x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2784,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xe8142000ef4dad30b1b84705b32fdd8d906366d9,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,2022-02-04 18:10:52 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x3e2088428874b4491782c9aae559492c45f82df180c481a84f20ec457dfce711,13641.04872075,5.0615,8820.6558039999982,MutantApeYachtClub,LooksRare,,Not Washtrade,27840x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
22354,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x02535f81854b731a185a765286f7196c6c2b63a4,0xc02caad03884c2bb5821218a82a29cdd46ef683b,2022-02-14 08:47:23 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x57ef3d691c968e39365fc7731a03ed00b42d0bda02e13ccb5387a7ece106b94c,13196.1417725,4.53625,7891.961350625,MutantApeYachtClub,LooksRare,,Not Washtrade,223540x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
14856,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xae5c67ceb16b4851f169ec1c65f405d7e6308b90,0xa2ad059753d96a1d67d4f18149a1cc23ac923a8e,2022-02-17 22:27:03 UTC,4,1,0x59728544b08ab483533076417fbbb2fd0b17ce3a,transfer,true,false,false,WETH,1,ERC721,0x5b4837b8ca011c29f236cd1c7ce86d95a032c821b43677bc6c81e92cb125f2f9,12824.576749512502,4.0945625,6954.663541,MutantApeYachtClub,LooksRare,,Not Washtrade,148560x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9222,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x57eadd1811affbd06c03787caa973e626c090c62,2022-02-01 06:47:29 UTC,7,1,0x5a25e03a14a3a118efe502f65ac53f4de947ab0c,transfer,false,false,false,,1,ERC721,0xa87aed05a8cce227263090ae9000572c9ddfde6972314497dd26b31f81e8a708,,,,MutantApeYachtClub,,,Not Washtrade,92220x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5690,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x57eadd1811affbd06c03787caa973e626c090c62,2022-02-01 06:47:29 UTC,7,1,0x5a25e03a14a3a118efe502f65ac53f4de947ab0c,transfer,false,false,false,,1,ERC721,0xa87aed05a8cce227263090ae9000572c9ddfde6972314497dd26b31f81e8a708,,,,MutantApeYachtClub,,,Not Washtrade,56900x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
14032,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x57eadd1811affbd06c03787caa973e626c090c62,2022-02-01 06:47:29 UTC,7,1,0x5a25e03a14a3a118efe502f65ac53f4de947ab0c,transfer,false,false,false,,1,ERC721,0xa87aed05a8cce227263090ae9000572c9ddfde6972314497dd26b31f81e8a708,,,,MutantApeYachtClub,,,Not Washtrade,140320x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5687,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x78765246d67f76a4f2f2c71cef5f83ce0fbd6e99,0x57eadd1811affbd06c03787caa973e626c090c62,2022-02-01 06:47:29 UTC,7,1,0x5a25e03a14a3a118efe502f65ac53f4de947ab0c,transfer,false,false,false,,1,ERC721,0xa87aed05a8cce227263090ae9000572c9ddfde6972314497dd26b31f81e8a708,,,,MutantApeYachtClub,,,Not Washtrade,56870x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
4760,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x7fd2584729dbe0aa8a85f81550b4e7d3b28621f3,0x5263d3df74cddafafa867d404a94dcb4e3c50661,2022-02-08 00:10:55 UTC,5,1,0x61a3ba53442ea91da9431ddc1653bfd208ca42da,transfer,false,false,false,,1,ERC721,0xbb4adc5fb4b931b5bf3d446ce9ac85f39c1b3557b036b5c2adc864b659d285cc,,,,MutantApeYachtClub,,,Not Washtrade,47600x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
18844,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x7fd2584729dbe0aa8a85f81550b4e7d3b28621f3,0x5263d3df74cddafafa867d404a94dcb4e3c50661,2022-02-07 22:18:17 UTC,5,1,0x61a3ba53442ea91da9431ddc1653bfd208ca42da,transfer,false,false,false,,1,ERC721,0xde245cd913f78b7cc32bd10252d92eb2126bb9736c9688711039880972ffb4d2,,,,MutantApeYachtClub,,,Not Washtrade,188440x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
11680,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdb2b36c24064a0115fa0474fde4d9ba1f1099122,0xf52393e120f918ffba50410b90a29b1f8250c879,2022-02-06 02:09:15 UTC,3,1,0x6885c4754debe6591086ac23121df363c6e2b633,transfer,false,false,false,,1,ERC721,0x9819be91e024e464db7421a9720246b3c671e1f822ac21a0b362937fc469d8e8,,,,MutantApeYachtClub,,,Not Washtrade,116800x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
11681,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdb2b36c24064a0115fa0474fde4d9ba1f1099122,0xf52393e120f918ffba50410b90a29b1f8250c879,2022-02-06 02:09:15 UTC,3,1,0x6885c4754debe6591086ac23121df363c6e2b633,transfer,false,false,false,,1,ERC721,0x9819be91e024e464db7421a9720246b3c671e1f822ac21a0b362937fc469d8e8,,,,MutantApeYachtClub,,,Not Washtrade,116810x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3356,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x52e72e4e210a2a5999e2fc3d14c134b8a1d55fe8,0xad8b63a34a77c2f9322cabf120cbf15f8a36dcc8,2022-02-08 03:07:08 UTC,12,1,0x6fd58466adcb40bc32db71b6f66ca11d36093817,transfer,false,false,false,,1,ERC721,0x6f36f4994ca75b45f955922bc95fb4192ecdbb49096b33e0709fbf513559af4e,,,,MutantApeYachtClub,,,Not Washtrade,33560x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23110,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x0e05ac67bf2dfd9c877d893612265d2d77f66335,0x25cc2ed68bc6295a4b3fd238f601719577a11750,2022-02-06 14:02:35 UTC,2,1,0x725c90f44a165e37793ece315e0760bfeb88afbc,transfer,false,false,false,,1,ERC721,0x6b579d4e69e5382006df5796032f3594ff6e46446eb74c11243d25489c7bf0bf,,,,MutantApeYachtClub,,,Not Washtrade,231100x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
26010,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x1cf56fba7cc976f703a06441fdca08b8e95ff6dd,0x5af278b1c423a320425cd46f3f6e9c08c814bf86,2022-02-09 21:04:05 UTC,7,1,0x7b6501a17950a57edf572f2e9b777b06408260aa,transfer,false,false,false,,1,ERC721,0x2203e37877cb1968e9ff23d40b5829d39925595133983de0499e0341ff2eac72,,,,MutantApeYachtClub,,,Not Washtrade,260100x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
8179,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x36ed861a319278e5b6c39028884b0ca93df105d0,0x631ec40dbae6ee11590549b5e270628840093a08,2022-02-16 16:58:07 UTC,3,1,0x7ba0d675eb8e732c42dd6f55bf831bfb501331a8,transfer,false,false,false,,1,ERC721,0x5c852129d54b72d6a93fd7c888c1009fb8bb993204aa7b95f905780dcbedba46,,,,MutantApeYachtClub,,,Not Washtrade,81790x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23434,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x2a6ce8dd91179598ba6cfae350c92fb204f90872,0xd7301f48c9924a566ee2906f1b7ed28ff3a36c3f,2022-02-15 17:45:25 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xd18e2c0c66856fad9a25c5a2a78890c78236a817cbc866647da2efcca07a4d34,19183.95675,6.3,11552.35536,MutantApeYachtClub,Opensea,,Not Washtrade,234340x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
22496,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x3164f45de18adce09599a9d85e6d9feb95f08c55,0xc8acf47df30286159220e8d58467a614dc07bc72,2022-02-03 21:25:13 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x5d6d1d03fc43c30c39a1e64600a8b973076e52cc7eda12ae8be4141be52922d7,17673.153822,6.66,11452.518017999999,MutantApeYachtClub,Opensea,,Not Washtrade,224960x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
26702,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x556acef4b877a78452d8816c563c85f5dc068d48,0xc493f04351c8f965957fecb5b71c3d1ac49a6c55,2022-02-02 03:37:41 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x917bcd8169654b84f76109727ed48c99d33d2e4de464ca966841721a700a325c,21442.681866666666,7.583333333333333,12988.323833333334,MutantApeYachtClub,Opensea,,Not Washtrade,267020x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3709,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x3dcf05d734a8999f2ae181df4bfe7aca86ea4c4a,0xdf8d27b572e2fa3fadad632b7794d2959c9dc3fa,2022-02-02 19:51:36 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x866c2b2f64ea809b2ed779ad1d8b0d1521305dc4cb42f9975a399267f1b6cb2c,20735.780266666668,7.333333333333333,12560.137333333334,MutantApeYachtClub,Opensea,,Not Washtrade,37090x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
6340,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x8373f5546d4a577382ea1c04583a5c78c2e7c139,0x037cbeb3327fece208ef9f9b419f1501fb3c25ec,2022-02-11 18:06:17 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x719177ba1b8b68646fef2f72581a74122e9da753fd7b429075f0996c33139676,21617.487466666666,7.166666666666667,11381.8721,MutantApeYachtClub,Opensea,,Not Washtrade,63400x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9415,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x77cd810b85dae46a275f4dc5a0d7748be5d8477a,0x69a8ff43d44ca25e0af4061fef73a738e100361c,2022-02-09 13:05:54 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xd96d2e2c926bea82f4d62e8c584dc445a51131e6c2425cdf54c10d590833070b,30123.198933333337,9.3333333333333339,15448.724666666667,MutantApeYachtClub,Opensea,,Not Washtrade,94150x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
4626,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x6a8fbdcd862fd48398dec9d50f2035217fe5cc0c,0x12bf188f0976761264a8d6d337a4621fd4480997,2022-02-08 15:28:35 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x3d693183981239baba437decca41c1acd8c69b90923a2096080422a71cabaeb1,27981.626399999997,9,13809.841199999999,MutantApeYachtClub,Opensea,,Not Washtrade,46260x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
4753,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdfef42d7d162626382100817b90ebfb26299a9b9,0xb5116b524b4b8206fcfeff061c9f6a125efaf195,2022-02-08 07:50:27 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xa2e46d5b7694b9acdbcd6ae9950ba1dcb1a07d8fc1e35b917c9ec0fda04bf9f7,27991.989965333334,9.0033333333333339,13814.955956,MutantApeYachtClub,Opensea,,Not Washtrade,47530x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2226,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x45371afde3e33b1eeb3c8974e9e6b5b1e2a6a611,0x36602d9f655e88ff539bef1acc4a731050c8346f,2022-02-08 16:42:08 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xc75add7b8ab0df99d12c8a2062cf4a8fc7e04b7fad224e0716fdc36d52be5d08,20727.130666666668,6.666666666666667,10229.512,MutantApeYachtClub,Opensea,,Not Washtrade,22260x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
6550,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x47a9f89b1587db59a9aa53a93e9eae5915e8b36f,0xbb9fdb140ee116924b3cf452de5c80be1aa41a30,2022-02-16 16:48:03 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x30dbe4a2338776b3e195672b36dff382c6e2fcec5442d4b7725a6b0f28bbd812,19864.45625,6.25,10673.430625,MutantApeYachtClub,Opensea,,Not Washtrade,65500x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
18344,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9222cf504c11dcdc8642192917274b7a9884ea67,0x742b624878fb155573e79f7978dc8289773b6b9d,2022-02-16 18:52:37 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x9b61f740f73425370bbb15eb4eabc7c9ab6a33115973a09122b8ee70ea01aa01,22248.191,7,11954.2423,MutantApeYachtClub,Opensea,,Not Washtrade,183440x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
25972,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x3aab46d7fcfef026372abd3912dbccf58c22b4eb,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,2022-02-16 16:11:07 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xaec42628d7325227a2bc173fec3b8b8f4c7261948da6f4e522c81151b82c6f5b,26485.941666666669,8.3333333333333339,14231.240833333335,MutantApeYachtClub,Opensea,,Not Washtrade,259720x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
17938,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xb0166d8505b5cb790a3eb03ef5b12c35ee36fa21,0x6ced35b5ce67f3597544d6bcea4bce07e75bec15,2022-02-17 11:33:24 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xc0265251148432e61ad57fb095f5a7ee999a184cda8f6687927ef602c454a4e0,20292.0928,7,11889.583999999999,MutantApeYachtClub,Opensea,,Not Washtrade,179380x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
14682,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x0c35506a1710fdb463062615e11ecc9c2541f2d0,0xf3d150804604760d995ae450016d0a4c1653c200,2022-02-17 15:10:48 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0xd2f0b2614273a20c711914f569882c94bd9b6ecdba32f646c3706b6cfa3cae3a,16776.568419533334,5.3563333333333336,9097.7964426666676,MutantApeYachtClub,Opensea,,Not Washtrade,146820x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
8408,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9c8b2bc37d6594631a969f76af18af51422c25e1,0xb60d5c801e558b6d3a1d0f1dbe14b78ac4bcfd6e,2022-02-06 01:46:37 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x2b57d491d8b7a7b139c1b4ae1800f9693cda3c680030d7dc73e39840ccdbbaed,18488.056266666666,6.1333333333333337,10770.005146666668,MutantApeYachtClub,Opensea,,Not Washtrade,84080x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
26648,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xb030ad07288cdef5a567b9c66897652367da245d,0xc670d2a9c2b7c4910160625323e747480aeae584,2022-02-11 21:37:03 UTC,3,1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,transfer,true,false,false,WETH,1,ERC721,0x5497f0eba8b4a3f218c502eab37c83a3fbb9010f49d6d19fa479a17ddd44d331,18098.3616,6,9529.0092,MutantApeYachtClub,Opensea,,Not Washtrade,266480x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
